CID,Bin,Smiles,MW,RotBonds,TPSA,HAcceptors,HDonors,cLogP,AromaticRings,TotalRings,Heterocycles,NumF,NumCl,ChiralCenters,QED
107257687,CID_50000000_116000000,CCc1nsc([NH2+]CC(O)C(N)=O)n1,217.07537307609,5,105.71,5,3,-1.8583999999999992,1,1,1,0,0,1,0.537559682805944
97096902,CID_50000000_116000000,CC[C@H]1CN(C(=O)CN2CC(=O)NC2=O)C[C@H]1[NH+](C)C,283.17646701609004,4,74.16,3,2,-2.080299999999996,0,2,2,0,0,2,0.5816562173574747
103300948,CID_50000000_116000000,[NH3+]Nc1cccnc1S(=O)(=O)Nc1c(F)cc(F)cc1Br,378.96704152009005,4,98.72999999999999,4,3,1.4918999999999993,2,2,1,2,0,0,0.7003744799571445
101631181,CID_50000000_116000000,O=C(O)[C@H](O)CSc1ccc(Br)cc1,275.94557724800006,4,57.53,3,2,1.9867000000000001,1,1,0,0,0,1,0.8262461742132601
70210466,CID_50000000_116000000,O=C1O[C@H]([C@@H]2COC(c3ccc([N+](=O)[O-])cc3)O2)C(O)=C1O,309.048466312,3,128.36,8,2,1.2618,1,3,2,0,0,3,0.4848498932827945
115392579,CID_50000000_116000000,CCn1c(CCCc2ccccc2)nnc1SCC(=O)O,305.11979784799996,8,68.01,5,1,2.6500000000000004,2,2,1,0,0,0,0.7593887636644123
103921527,CID_50000000_116000000,CCOC1CC([NH2+]CC2CCCC(O)C2)C12CCCC2,282.24275568409,5,46.07,2,2,1.8386999999999991,0,3,0,0,0,4,0.8080498694855768
113034700,CID_50000000_116000000,COc1ccc([NH2+]c2ccc(NC(=O)Cc3ccc(Cl)cc3)nc2)c(OC)c1,398.12659563209,7,77.06,4,2,3.4600000000000017,3,3,1,0,1,0,0.5973655579927564
92987658,CID_50000000_116000000,Cc1cccc(CNC(=O)[C@@H](C)[NH+]2CCN(c3ccc(Cl)cc3)CC2)c1,372.18371658409,5,36.78,2,2,2.05822,2,3,1,0,1,1,0.8425318783996678
56718765,CID_50000000_116000000,CN1CCC(C)(CN(C)C(=O)CSc2nnc([NH3+])s2)C1,316.12602874409,5,76.97,6,1,0.30380000000000046,1,2,2,0,0,1,0.7909454364429996
64705566,CID_50000000_116000000,CC(C)[NH2+]C(C)(CC(C)N1CCC(N(C)C)C1)C(N)=O,285.26488809609,7,66.18,3,2,-0.38329999999999526,0,1,1,0,0,3,0.6698325093451114
